contract,contract_label,supplier_choice,supplier_payoff,buyer_payoff,supplier_payoff_high,supplier_payoff_low,supplier_payoff_none,buyer_payoff_high,buyer_payoff_low,buyer_payoff_none,c,q,r,p,F,B,S,R,L,v,g,k,alpha,lam,beta,eta_penalty,r_low_share,confidentiality,B_L,contract_value,outside_option,experiment
incentive_only,Incentive-only,low,5.09909090909091,-1.2560000000000007,4.20909090909091,5.09909090909091,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.1,3.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.0430909090909095,-1.2560000000000007,4.04909090909091,5.0430909090909095,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.1,3.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.9870909090909095,-1.2560000000000007,3.88909090909091,4.9870909090909095,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.1,3.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.931090909090909,-1.2560000000000007,3.72909090909091,4.931090909090909,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.1,3.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.875090909090909,-1.2560000000000007,3.56909090909091,4.875090909090909,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.1,3.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.819090909090909,-1.2560000000000007,3.40909090909091,4.819090909090909,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.1,4.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.786956521739131,9.52,6.786956521739131,6.019130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,0.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.626956521739131,9.52,6.626956521739131,5.963130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,0.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.466956521739131,9.52,6.466956521739131,5.907130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,0.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.3069565217391315,9.52,6.3069565217391315,5.8511304347826085,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,0.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.146956521739131,9.52,6.146956521739131,5.7951304347826085,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,0.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,5.986956521739131,9.52,5.986956521739131,5.739130434782608,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,1.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,5.826956521739131,9.52,5.826956521739131,5.683130434782608,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,1.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,5.666956521739131,9.52,5.666956521739131,5.627130434782608,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,1.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.571130434782608,-1.2560000000000007,5.506956521739131,5.571130434782608,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,1.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.515130434782609,-1.2560000000000007,5.346956521739131,5.515130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,1.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.459130434782609,-1.2560000000000007,5.1869565217391305,5.459130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,2.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.403130434782609,-1.2560000000000007,5.02695652173913,5.403130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,2.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.347130434782609,-1.2560000000000007,4.866956521739131,5.347130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,2.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.291130434782609,-1.2560000000000007,4.706956521739131,5.291130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,2.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.235130434782609,-1.2560000000000007,4.546956521739132,5.235130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,2.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.179130434782609,-1.2560000000000007,4.386956521739131,5.179130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,3.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.123130434782609,-1.2560000000000007,4.2269565217391305,5.123130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,3.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.067130434782609,-1.2560000000000007,4.066956521739131,5.067130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,3.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.011130434782609,-1.2560000000000007,3.9069565217391307,5.011130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,3.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.955130434782609,-1.2560000000000007,3.746956521739131,4.955130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,3.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.899130434782609,-1.2560000000000007,3.586956521739131,4.899130434782609,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.15,4.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.950000000000001,9.52,6.950000000000001,6.0925,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,0.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.790000000000001,9.52,6.790000000000001,6.0365,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,0.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.630000000000001,9.52,6.630000000000001,5.9805,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,0.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.470000000000001,9.52,6.470000000000001,5.9245,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,0.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.3100000000000005,9.52,6.3100000000000005,5.8685,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,0.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,6.150000000000001,9.52,6.150000000000001,5.8125,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,1.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,5.990000000000001,9.52,5.990000000000001,5.7565,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,1.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,5.830000000000001,9.52,5.830000000000001,5.7005,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,1.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,high,5.670000000000001,9.52,5.670000000000001,5.6445,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,1.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.5885,-1.2560000000000007,5.510000000000001,5.5885,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,1.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.532500000000001,-1.2560000000000007,5.350000000000001,5.532500000000001,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,2.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.476500000000001,-1.2560000000000007,5.190000000000001,5.476500000000001,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,2.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.4205000000000005,-1.2560000000000007,5.030000000000001,5.4205000000000005,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,2.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.3645000000000005,-1.2560000000000007,4.870000000000001,5.3645000000000005,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,2.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.3085,-1.2560000000000007,4.710000000000001,5.3085,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,2.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.2525,-1.2560000000000007,4.550000000000001,5.2525,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,3.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.1965,-1.2560000000000007,4.390000000000001,5.1965,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,3.2,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.1405,-1.2560000000000007,4.23,5.1405,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,3.4,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.0845,-1.2560000000000007,4.07,5.0845,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,3.6,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,5.0285,-1.2560000000000007,3.910000000000001,5.0285,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,3.8,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
incentive_only,Incentive-only,low,4.9725,-1.2560000000000007,3.750000000000001,4.9725,3.5,9.52,-1.2560000000000007,-5.0,4.5,1.2,4.0,0.08,1.5,2.4,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.2,0.4,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-21.35,-9.1,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,0.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-21.520000000000003,-9.1595,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,0.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-21.69,-9.219,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,0.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-21.860000000000003,-9.2785,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,0.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-22.03,-9.338,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,0.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-22.200000000000003,-9.397499999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,1.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-22.37,-9.456999999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,1.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-22.540000000000003,-9.516499999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,1.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-22.71,-9.576,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,1.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-22.880000000000003,-9.6355,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,1.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-23.05,-9.695,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,2.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-23.220000000000002,-9.7545,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,2.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-23.39,-9.814,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,2.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-23.560000000000002,-9.8735,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,2.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-23.73,-9.933,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,2.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-23.900000000000002,-9.9925,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,3.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-24.07,-10.052,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,3.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-24.240000000000002,-10.1115,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,3.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-24.41,-10.171,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,3.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-24.580000000000002,-10.2305,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,3.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-24.75,-10.29,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.15,4.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-13.85,-5.725,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,0.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-14.02,-5.7844999999999995,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,0.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-14.19,-5.843999999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,0.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-14.36,-5.903499999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,0.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-14.53,-5.962999999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,0.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-14.7,-6.0225,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,1.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-14.87,-6.082,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,1.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-15.04,-6.1415,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,1.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-15.209999999999999,-6.201,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,1.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-15.379999999999999,-6.2604999999999995,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,1.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-15.549999999999999,-6.319999999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,2.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-15.719999999999999,-6.379499999999999,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,2.2,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-15.89,-6.439,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,2.4,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-16.06,-6.4985,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,2.6,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-16.23,-6.558,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,2.8,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
audit_penalty,Audit/penalty,none,3.5,-5.0,-16.4,-6.6175,3.5,11.200000000000001,-0.6700000000000006,-5.0,4.5,0.2,3.0,0.45,7.0,0.35,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.15,0.05,7.5,3.5,equilibrium_region_grid
